7.5521 	INFO 	Loaded monitor calibration from ['2025_04_29 19:15']
7.8978 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F459E762F0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F459E76290>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001F459F0F820>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.8979 	EXP 	window1: backgroundImage = ''
7.8979 	EXP 	window1: backgroundFit = 'none'
10.9948 	INFO 	keyboard.Keyboard is using iohub backend.
10.9948 	INFO 	keyboard.Keyboard is using iohub backend.
10.9949 	INFO 	keyboard.Keyboard is using iohub backend.
10.9949 	INFO 	keyboard.Keyboard is using iohub backend.
10.9957 	INFO 	keyboard.Keyboard is using iohub backend.
10.9958 	INFO 	keyboard.Keyboard is using iohub backend.
10.9958 	INFO 	keyboard.Keyboard is using iohub backend.
10.9959 	INFO 	keyboard.Keyboard is using iohub backend.
10.9959 	INFO 	keyboard.Keyboard is using iohub backend.
10.9961 	INFO 	keyboard.Keyboard is using iohub backend.
10.9961 	INFO 	keyboard.Keyboard is using iohub backend.
10.9961 	EXP 	RDKdeutsch: status = STARTED
11.0045 	EXP 	Created dotsRDK_test = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=1.0, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, dir=1.0, dotLife=28.0, dotSize=3.13, element=None, fieldAnchor=UNKNOWN, fieldPos=array([0., 0.]), fieldShape='circle', fieldSize=array([730., 730.]), nDots=1400, name='dotsRDK_test', noiseDots='direction', opacity=1, rgb=UNKNOWN, signalDots='same', speed=0.4225, units='pix', win=Window(...))
11.0861 	EXP 	Created fixCross_test = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=44.0, italic=False, languageStyle='LTR', name='fixCross_test', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='pix', win=Window(...), wrapWidth=500)
11.0873 	EXP 	Created text_Debug = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text_Debug', opacity=1, ori=0.0, pos=array([-0.7,  0. ]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.0882 	EXP 	Created fixCross2_iti = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=44.0, italic=False, languageStyle='LTR', name='fixCross2_iti', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
11.1339 	EXP 	Created textIntroExp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.038, italic=False, languageStyle='LTR', name='textIntroExp', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.1696 	EXP 	Created textIntroTraining = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textIntroTraining', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.1706 	EXP 	Created fixCross2_iti = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=44.0, italic=False, languageStyle='LTR', name='fixCross2_iti', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
11.2459 	EXP 	Sound soundCue_quest set volume 1.000
